job_id,title,company,city,location,work_mode,applications,posted_before,skills,url
4221150989,Servitör,Prime consulting sweden,Malmo,"Malmo, Skåne County, Sweden",On-site,36.0,Reposted 2 days ago,"English, teamwork, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4221150989&keywords=&location=Sweden&start=0
4278930881,Translator - Swedish,Testronic,Sweden,Sweden,Remote,90.0,1 week ago,"Translation, Text, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278930881&keywords=&location=Sweden&start=0
4273249308,"Restaurangmedarbetare , Malmö",Holy Greens,Malmo,"Malmo, Skåne County, Sweden",On-site,36.0,1 week ago,Operations Management,https://www.linkedin.com/jobs/search/?currentJobId=4273249308&keywords=&location=Sweden&start=0
4269101191,Healthcare Assistant - No Experience Needed - Work In Ireland - Paid Relocation,Mercier Consultancy Bulgaria,Sweden,Sweden,Remote,100.0,3 weeks ago,"Patient Care, Attention to Details, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4269101191&keywords=&location=Sweden&start=0
4278729231,Spontanansökan,Skåne Stadsmission,Malmo,"Malmo, Skåne County, Sweden",On-site,36.0,1 week ago,"AV, Operations Management",https://www.linkedin.com/jobs/search/?currentJobId=4278729231&keywords=&location=Sweden&start=0
4269641192,Lokalvårdare (75 %) till Serviceenheten,Länsstyrelsen Uppsala Län,Uppsala,"Uppsala, Uppsala County, Sweden",,10.0,2 weeks ago,"Housekeeping, Public Sector, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4269641192&keywords=&location=Sweden&start=0
4278377554,Receptionist på deltid,ISS Sweden,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,58.0,1 week ago,"Fax, Office Equipment, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278377554&keywords=&location=Sweden&start=0
4266954276,Junior legal Assistant,Bird & Bird,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,3 weeks ago,Administrative Assistance,https://www.linkedin.com/jobs/search/?currentJobId=4266954276&keywords=&location=Sweden&start=0
4265890454,Hovmästare till Pinchos Uppsala på 20-30h/vecka,Pincho Nation,Uppsala,"Uppsala, Uppsala County, Sweden",On-site,3.0,3 weeks ago,"Food & Beverage, Catering Service, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4265890454&keywords=&location=Sweden&start=0
4275621797,Recepionist,JLL,Greater Stockholm Metropolitan Area,Greater Stockholm Metropolitan Area,On-site,100.0,2 weeks ago,"Office equipment, reception desk, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4275621797&keywords=&location=Sweden&start=0
4266102847,Hovmästare till Pinchos Uppsala på 20-30h/vecka,Pinchos,Gränby,"Gränby, Uppsala County, Sweden",On-site,6.0,3 weeks ago,"Food & Beverage, Catering Service, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4266102847&keywords=&location=Sweden&start=0
4274039563,Städare / Cleaner,Sigtuna Flytt & Städservice AB,Sigtuna,"Sigtuna, Stockholm County, Sweden",On-site,16.0,1 week ago,"Housekeeping, Counter Work, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4274039563&keywords=&location=Sweden&start=0
4273204650,Jobb Vägtrafikledare,Järnvägsjobb,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,12.0,1 week ago,"AV, SOS, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4273204650&keywords=&location=Sweden&start=0
4264413179,Serveringspersonal till Banquet & Event,Svenska Mässan,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,31.0,3 weeks ago,"Food & Beverage, Catering Service, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4264413179&keywords=&location=Sweden&start=0
4279251026,Extrajobba som receptionist i Turning Torso!,HSB Göteborg,Malmo,"Malmo, Skåne County, Sweden",On-site,23.0,4 days ago,"Office Equipment, Fax, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279251026&keywords=&location=Sweden&start=0
4278309916,1st Line Support,Crediflow,Täby,"Täby, Stockholm County, Sweden",On-site,19.0,4 days ago,"Windows Server, 2nd Line IT Support, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278309916&keywords=&location=Sweden&start=0
4251778119,Är du redo att ta nästa steg i din karriär?,Sweco,Malmo,"Malmo, Skåne County, Sweden",,100.0,Reposted 6 days ago,"Analytical Skills, Child Care, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4251778119&keywords=&location=Sweden&start=0
4273053501,Cafébiträde,ELWING & CO. I STOCKHOLM AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,28.0,1 week ago,"Catering Service, Food Safety, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273053501&keywords=&location=Sweden&start=0
4268974919,Food And Beverage Assistant,Confidential,European Union,European Union,Remote,100.0,2 weeks ago,"Food and Beverage, Communication, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268974919&keywords=&location=Sweden&start=0
4083474795,LIA/Praktik på Tele2,Tele2,Helsingborg,"Helsingborg, Skåne County, Sweden",Hybrid,100.0,Reposted 2 weeks ago,"Analytical Skills, On-site Training, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4083474795&keywords=&location=Sweden&start=0
4271346042,Waiter/ waitress daytime restaurant - Winter season,Funäsdalen,Funäsdalen,"Funäsdalen, Jämtland County, Sweden",On-site,36.0,2 weeks ago,"Food and Beverage, Flourishing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271346042&keywords=&location=Sweden&start=0
4274334452,Barista till vårt nyöppnade Caffè Nero på Götgatan,Caffè Nero Sweden,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,27.0,1 week ago,"Cash Processing, Food and Beverage, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4274334452&keywords=&location=Sweden&start=0
4266968307,Legal Associate,American Express,Greater Stockholm Metropolitan Area,Greater Stockholm Metropolitan Area,Hybrid,100.0,3 weeks ago,"Legal Instrument Writing, Legal Advice, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4266968307&keywords=&location=Sweden&start=0
4269576668,Trafikledare till Skånetrafiken i Hässleholm,Skånetrafiken,Hässleholm,"Hässleholm, Skåne County, Sweden",,13.0,3 weeks ago,"AV, Insured Value, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4269576668&keywords=&location=Sweden&start=0
4271429573,Digital Marketing Intern - Spontanansökan,SpeakCharlie,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,24.0,2 weeks ago,"Ad Server, Digital Marketing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271429573&keywords=&location=Sweden&start=0
4273548107,School Administrator,Internationella Engelska Skolan i Sverige AB,Huddinge,"Huddinge, Stockholm County, Sweden",On-site,17.0,1 week ago,"Teaching, Communication, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273548107&keywords=&location=Sweden&start=25
4271446397,Online Spanish Tutor,Twenix,European Union,European Union,Remote,100.0,2 weeks ago,"Spanish, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271446397&keywords=&location=Sweden&start=25
4274647228,Vi söker Filéskärare & Fiskpackare till vårt team!,Bröderna Hanssons,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,5.0,1 week ago,of,https://www.linkedin.com/jobs/search/?currentJobId=4274647228&keywords=&location=Sweden&start=25
4266251491,Skyddsvakt - 2025 Malmö,Securitas,Malmo,"Malmo, Skåne County, Sweden",On-site,20.0,3 weeks ago,"Private Security, Physical Security, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4266251491&keywords=&location=Sweden&start=25
4268320592,Projektmedarbetare,Unite People FC,Varberg,"Varberg, Halland County, Sweden",Hybrid,12.0,2 weeks ago,"French, Dutch, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268320592&keywords=&location=Sweden&start=25
4263070685,MAX söker driftledare,MAX Burgers,Västerås,"Västerås, Västmanland County, Sweden",,2.0,4 weeks ago,"Analytical Skills, Team Leadership, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4263070685&keywords=&location=Sweden&start=25
4265141496,Timvikarie - Fritidshem,IES Eskilstuna,Eskilstuna,"Eskilstuna, Södermanland County, Sweden",On-site,7.0,4 weeks ago,"AV, Raster, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4265141496&keywords=&location=Sweden&start=25
4268983307,Inköpare,ACT Logimark Sverige AB,Malmo,"Malmo, Skåne County, Sweden",On-site,100.0,2 weeks ago,"Analytical Skills, Purchase Orders, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268983307&keywords=&location=Sweden&start=25
4267637791,Kundhjälte sökes – bli vår nya Customer Success Specialist,Sunda AB,Gävle,"Gävle, Gävleborg County, Sweden",Hybrid,29.0,3 weeks ago,"Customer Satisfaction, Customer Success, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4267637791&keywords=&location=Sweden&start=25
4279252401,Extrajobba som receptionist i Turning Torso!,HSB,Malmo,"Malmo, Skåne County, Sweden",On-site,6.0,4 days ago,"Office Equipment, Fax, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279252401&keywords=&location=Sweden&start=25
4280768109,Rådgivare till Sparbanken Alingsås - Vårgårdakontoret,Sparbanken Allingsås,Vårgårda,"Vårgårda, Västra Götaland County, Sweden",,3.0,2 days ago,"Economics, Teamwork, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280768109&keywords=&location=Sweden&start=25
4280199573,Medarbetare Fisk & Sånt,ICA Citybutikerna,Borås,"Borås, Västra Götaland County, Sweden",On-site,4.0,3 days ago,"Analytical Skills, Roof, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280199573&keywords=&location=Sweden&start=25
4277396385,Städare,Proper Städservice,Halmstad,"Halmstad, Halland County, Sweden",On-site,2.0,4 days ago,"Housekeeping, Time Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277396385&keywords=&location=Sweden&start=25
4266481483,Vi söker en ny stjärna till vår kundservice,Uddevallahem,Uddevalla,"Uddevalla, Västra Götaland County, Sweden",,64.0,3 weeks ago,"Customer Service Representative, Customer Experience, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4266481483&keywords=&location=Sweden&start=25
4277333938,Förvaltningsassistent,Fastighets AB Balder,Vårby,"Vårby, Stockholm County, Sweden",,26.0,5 days ago,"Operations Management, AV, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4277333938&keywords=&location=Sweden&start=25
4267945822,Remote Data Annotator - Swedish,Welocalize,Greater Gothenburg Metropolitan Area,Greater Gothenburg Metropolitan Area,Remote,100.0,Reposted 1 day ago,"Pay attention to details, Through Research, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4267945822&keywords=&location=Sweden&start=25
4277141077,Timvikarier till Hällsboskolan Kungsholmen,Specialpedagogiska skolmyndigheten,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,7.0,1 week ago,"AV, 议程, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4277141077&keywords=&location=Sweden&start=25
4279243906,Jobba på IKEA Malmö med start i höst,IKEA,Malmo,"Malmo, Skåne County, Sweden",,100.0,5 days ago,"Open Source Software, Operations Management, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4279243906&keywords=&location=Sweden&start=25
4274097211,Gruppträningsinstruktör Malmö Värnhem,Fitness24Seven,Malmo,"Malmo, Skåne County, Sweden",On-site,2.0,1 week ago,"Operations Management, AV, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4274097211&keywords=&location=Sweden&start=25
4281607745,Communications & Marketing Officer (tidsbegränsad),Paragon Nordic,Vallentuna,"Vallentuna, Stockholm County, Sweden",Hybrid,0.0,1 day ago,"Corporate Communications, Adobe Creative Suite, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281607745&keywords=&location=Sweden&start=25
4266628313,Content Coordinator,Hafa Brand Group AB,Halmstad,"Halmstad, Halland County, Sweden",On-site,100.0,3 weeks ago,"Social Media Marketing, Email Marketing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4266628313&keywords=&location=Sweden&start=25
4243736703,Hälsoinspiratör,Egenföretagare,Sweden,Sweden,Remote,8.0,2 weeks ago,"AV, Operations Management, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4243736703&keywords=&location=Sweden&start=25
4278525779,Bovärd till Riksbyggen i Malmö,Riksbyggen - Rum för hela livet,Malmo,"Malmo, Skåne County, Sweden",,18.0,1 week ago,"TAKE, OFF, +7 MORE",https://www.linkedin.com/jobs/search/?currentJobId=4278525779&keywords=&location=Sweden&start=25
4271342689,"Restaurangmedarbetare 50% Malmö, Baltzarsgatan",Holy Greens,Malmo,"Malmo, Skåne County, Sweden",On-site,28.0,2 weeks ago,Operations Management,https://www.linkedin.com/jobs/search/?currentJobId=4271342689&keywords=&location=Sweden&start=50
4272012118,Serveringspersonal till norrländska Knut,KNUT RESTAURANG & BAR AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,18.0,2 weeks ago,"Food and Beverage, Bartending, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4272012118&keywords=&location=Sweden&start=50
4276231096,Hemstädare/Home cleaner to Freska Malmö!,The Studio Group Sweden AB,Malmo,"Malmo, Skåne County, Sweden",On-site,3.0,1 week ago,"Coaching, Cleaning, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4276231096&keywords=&location=Sweden&start=50
4071380751,Translators to and from Swedish wanted for long-term public sector project,CBG,Stockholm,"Stockholm, Stockholm County, Sweden",Remote,100.0,Reposted 15 hours ago,"Translation, Text, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4071380751&keywords=&location=Sweden&start=50
4267968036,Vi vill bli fler på Pinchos Lund,Pincho Nation,Lund,"Lund, Skåne County, Sweden",On-site,21.0,3 weeks ago,"AV, open source software",https://www.linkedin.com/jobs/search/?currentJobId=4267968036&keywords=&location=Sweden&start=50
4257038577,Vill du bygga ny kärnkraft?,Vattenfall,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,100.0,Reposted 2 weeks ago,"AV, Operations Management, +7 more",https://www.linkedin.com/jobs/search/?currentJobId=4257038577&keywords=&location=Sweden&start=50
4269421220,Brevbärare/paketbud - Hägersten & Älvsjö,CityMail Sweden AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,2.0,3 weeks ago,"Swedish, Bicycle, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4269421220&keywords=&location=Sweden&start=50
4267951282,Vi vill bli fler på Pinchos Lund,Pinchos,Lund,"Lund, Skåne County, Sweden",On-site,21.0,3 weeks ago,"AV, open source software",https://www.linkedin.com/jobs/search/?currentJobId=4267951282&keywords=&location=Sweden&start=50
